,Student_Number,AI_Condition,Group,Outcome,Score,Task,avg_z
5247,c1f9916910cd4128,No AI,C,Analysis,3.0,P6,-0.13134398853872298
5248,7316aefcd59a0b74,GPT 01,A,Analysis,6.0,P6,-0.6013533673255389
5249,1167a8417b14a001,GPT 01,A,Analysis,5.0,P6,0.9133368818027643
5250,5eb1b92aee244e2a,GPT 01,A,Analysis,3.0,P6,0.18435513761480438
5251,065a189f3e847a38,GPT 01,A,Analysis,5.0,P6,0.3903489769316162
5252,865d47f31de717c9,No AI,C,Analysis,6.0,P6,-0.18591855481000075
5253,1777a66aff697497,No AI,C,Analysis,3.0,P6,-0.1821908087093267
5254,6ec4e59da50d8f3a,Vincent,B,Analysis,6.0,P6,-0.25312636184743775
5255,4fdc1cc6f372410e,GPT 01,A,Analysis,6.0,P6,0.3570489090603589
5256,ddbc5bb6018f9e0f,No AI,C,Analysis,2.0,P6,-0.7374426781755852
5257,1bcba07e11b7af99,Vincent,B,Analysis,5.0,P6,0.6579116360115216
5258,4c56c0d8e61ed412,No AI,C,Analysis,5.0,P6,1.1571236209909068
5259,3d53c1b0295b9a26,GPT 01,A,Analysis,5.0,P6,-0.06726543983063839
5260,544af5e3f23bd87a,Vincent,B,Analysis,6.0,P6,0.8347211699773922
5261,ad4e0a23d55a9bc2,No AI,C,Analysis,2.0,P6,-0.24015771477157025
5262,9109b13b11fd7782,GPT 01,A,Analysis,4.0,P6,0.18312848998118322
5263,6a370e860ed24357,No AI,C,Analysis,4.0,P6,0.9611918325098401
5264,13b6a1020ad46272,Vincent,B,Analysis,1.0,P6,-1.9769230803276874
5265,7c4f2cdf9a7ba025,Vincent,B,Analysis,1.0,P6,-1.7038091711750942
5266,e0586dd6ba414274,GPT 01,A,Analysis,4.0,P6,0.06348153638714865
5267,7e107a9c0ebdc482,No AI,C,Analysis,6.0,P6,1.6398330063019337
5268,2bfdab79d93e7bce,Vincent,B,Analysis,4.0,P6,-0.7960626767343792
5269,889b30f2a988ff0a,Vincent,B,Analysis,5.0,P6,0.02064584798880434
5270,efbfc0f029c0ac5f,No AI,C,Analysis,1.0,P6,-0.11304066434506099
5271,1532b47abfa256d4,Vincent,B,Analysis,2.0,P6,-0.7069996090677951
5272,824bb66524753233,No AI,C,Analysis,1.0,P6,-1.4198115980683528
5273,f89651d646f1ab95,GPT 01,A,Analysis,3.0,P6,0.5210959531494033
5274,02a6298460b477ce,Vincent,B,Analysis,3.0,P6,0.47254419315821483
5275,3b79cd5d4dc9545c,No AI,C,Analysis,2.0,P6,-0.26558112485687213
5276,81703482b559611e,Vincent,B,Analysis,1.0,P6,0.017354344570559593
5277,8b3794f02b5e4db5,No AI,C,Analysis,2.0,P6,-0.3272757770197897
5278,79d436c6314eda33,GPT 01,A,Analysis,3.0,P6,-0.35095943751371733
5279,9be12b158467797d,No AI,C,Analysis,3.0,P6,-0.16761523061633873
5280,820ef4cb24626154,Vincent,B,Analysis,3.0,P6,0.5635821628757459
5281,b342e13cf1dcabea,No AI,C,Analysis,3.0,P6,-0.4181215853686832
5282,bfd51df7115d0bee,Vincent,B,Analysis,5.0,P6,0.4758356965764596
5283,8fd8eb1d02d74b73,GPT 01,A,Analysis,4.0,P6,0.16215509236729947
5284,60f4a10cf0e76952,GPT 01,A,Analysis,3.0,P6,0.8923634841888806
5285,f7b9fdfc04c988ab,GPT 01,A,Analysis,4.0,P6,-0.8529739447709817
5286,446f96dc3003002c,GPT 01,A,Analysis,6.0,P6,0.8479633936938707
5287,d2aff30970fe0d4c,No AI,C,Analysis,5.0,P6,-0.38557808939174154
5288,7f1b0f735e644984,Vincent,B,Analysis,5.0,P6,1.0174554100961033
5289,742df284c8614f30,No AI,C,Analysis,3.0,P6,-1.1404894934397407
5290,9ee9f3b5b5934e01,Vincent,B,Analysis,2.0,P6,-1.2512525253220346
5291,af90ee0cf16ffd33,No AI,C,Analysis,1.0,P6,-0.3018523669344879
5292,ce5032424903d61d,Vincent,B,Analysis,3.0,P6,-0.43586060196614884
5293,1d27419a27bc132a,Vincent,B,Analysis,5.0,P6,-0.25180976048013987
5294,68c3cbbda9ab9909,Vincent,B,Analysis,1.0,P6,-0.250493159112842
5295,475d59d3b81d4bac,GPT 01,A,Analysis,6.0,P6,-0.524879856592893
5296,dd5b4506ccb8edff,Vincent,B,Analysis,3.0,P6,0.29244315577409963
5297,2cd520fd07667404,Vincent,B,Analysis,3.0,P6,0.8334045686100943
5298,e5515ac0c0f126c6,GPT 01,A,Analysis,2.0,P6,-0.2300858362860616
5299,7eb33ecb29043786,Vincent,B,Analysis,5.0,P6,0.7436832002598611
5300,7d228f6d656337bb,Vincent,B,Analysis,1.0,P6,0.3828228248079817
5301,cdb181d570ee13d8,GPT 01,A,Analysis,3.0,P6,0.24972862572369792
5302,e58dc153e9c0e8e4,No AI,C,Analysis,2.0,P6,-0.7520182562685731
5303,f719e16be770c0b8,GPT 01,A,Analysis,4.0,P6,0.04250813877326487
5304,43f61b7cd08cc6c4,No AI,C,Analysis,6.0,P6,1.1679714529832208
5305,078cae7e345937f3,GPT 01,A,Analysis,3.0,P6,0.5432959983969081
5306,8a1109561512c218,No AI,C,Analysis,3.0,P6,-0.4289694173609971
5307,f418aa093c4203e9,GPT 01,A,Analysis,3.0,P6,-0.8517472971373605
5308,2657ee4bf9f4af9e,Vincent,B,Analysis,2.0,P6,0.6519869298586811
5309,aa1baebc4a1d7593,No AI,C,Analysis,6.0,P6,0.4384834590205234
5310,191cebe1180b87c5,Vincent,B,Analysis,2.0,P6,-1.2525691266893324
5311,66f7ab8e6000f22a,GPT 01,A,Analysis,6.0,P6,-0.6124533899492913
5312,61cf76867144f7f2,No AI,C,Analysis,6.0,P6,0.22424834634579466
5313,8a8a16cd60695e63,No AI,C,Analysis,5.0,P6,0.8703460241609466
5314,8917388e20196b3b,GPT 01,A,Analysis,4.0,P6,1.0231104604066676
5315,8b9bdb0a143ba05b,No AI,C,Analysis,3.0,P6,-1.3255734499284935
5316,97fba5cb44daf59a,GPT 01,A,Analysis,6.0,P6,-0.38425950538497466
5317,8873cf8f31074e16,GPT 01,A,Analysis,5.0,P6,-0.9837209209887687
5318,430c3b797887e240,GPT 01,A,Analysis,4.0,P6,-2.8487053035426655
5319,33801e2d42ffddfc,GPT 01,A,Analysis,2.0,P6,0.06348153638714865
5320,7dd7e803832f1b53,Vincent,B,Analysis,2.0,P6,0.01801264525420855
5321,8e8ec402ff41e278,GPT 01,A,Analysis,5.0,P6,0.3903489769316162
5322,29041031c3d5738c,No AI,C,Analysis,1.0,P6,-1.045915938990173
5323,1f60b1ad89313d0d,Vincent,B,Analysis,2.0,P6,1.5617083263503426
5324,421124a6a4ec2792,Vincent,B,Analysis,2.0,P6,-1.5243664344746277
5325,26f3d54698dd2636,Vincent,B,Analysis,2.0,P6,-0.7023915042822525
5326,f3e93859c85d9caf,GPT 01,A,Analysis,5.0,P6,-0.8739473423848654
5327,7fb6a95e77f2886e,GPT 01,A,Analysis,6.0,P6,-0.0339653719593811
5328,069503ef9c782673,Vincent,B,Analysis,5.0,P6,0.8353794706610411
5329,4145e4dd01e45431,GPT 01,A,Analysis,4.0,P6,0.23740195546632428
5330,a6a04fd22939f38a,Vincent,B,Analysis,2.0,P6,-1.4313535627061498
5331,237698639e9c4d30,GPT 01,A,Analysis,4.0,P6,0.5864694412582967
5332,2da3540d563c6034,GPT 01,A,Analysis,5.0,P6,0.7825899055849773
5333,f9afd8e31ee8a875,GPT 01,A,Analysis,5.0,P6,-0.44963299349386815
5334,e08dd06e4e008462,No AI,C,Analysis,2.0,P6,-0.06592159027513134
5335,5e4dc1276a5cbfd1,No AI,C,Analysis,1.0,P6,-0.07676942226744521
5336,de22252a67fcc399,No AI,C,Analysis,6.0,P6,1.3567831555726477
5337,c93c749489f4cc74,GPT 01,A,Analysis,2.0,P6,0.7061163948523312
5338,63f3737ed386432b,Vincent,B,Analysis,3.0,P6,1.3776574848643337
5339,22357cb4b713c556,GPT 01,A,Analysis,3.0,P6,-0.2535125291671876
5340,632e8584adc40b35,No AI,C,Analysis,5.0,P6,0.18797710426817896
5341,b066caa360c869a0,GPT 01,A,Analysis,4.0,P6,-0.3287593922662124
5342,eb817297c2e6d83a,No AI,C,Analysis,5.0,P6,1.0337343166650717
5343,17a215d736ecc60d,Vincent,B,Analysis,6.0,P6,1.0167971094124544
5344,69d5d27764fbbaac,Vincent,B,Analysis,4.0,P6,0.8347211699773922
5345,3088c17c41bb79cf,GPT 01,A,Analysis,3.0,P6,-1.0046943186026525
5346,8c09cd568a2f07d6,Vincent,B,Analysis,1.0,P6,-1.164164359706397
5347,8944194b2121b319,Vincent,B,Analysis,2.0,P6,-0.3487724363505114
5348,75bfae39ea7d8d5b,Vincent,B,Analysis,3.0,P6,0.6533035312259791
5349,17ca821110ac1fa2,No AI,C,Analysis,5.0,P6,0.24967175643109654
5350,422317341c3e815e,Vincent,B,Analysis,2.0,P6,-0.5229487675817861
5351,e74d00befb08510a,Vincent,B,Analysis,4.0,P6,-0.3428477301976709
5352,d64f01781e54567f,Vincent,B,Analysis,4.0,P6,0.38216452412433277
5353,0fa325208d547822,Vincent,B,Analysis,2.0,P6,0.6519869298586811
5354,d1082f98da60718d,Vincent,B,Analysis,1.0,P6,-0.7056830077004972
5355,f91d96f422d5707e,GPT 01,A,Analysis,6.0,P6,-0.35095943751371733
5356,05c223da1342eb22,Vincent,B,Analysis,5.0,P6,0.3801896220733859
5357,15947270bb099c07,GPT 01,A,Analysis,5.0,P6,0.7825899055849773
5358,eb0657499c70202f,GPT 01,A,Analysis,6.0,P6,0.4988959079018984
5359,0534f6d47f4a21f6,No AI,C,Analysis,7.0,P6,0.8811938561532605
5360,11d471df43205dfb,No AI,C,Analysis,2.0,P6,-0.5523587216868323
5361,e0a9f0ffff131843,No AI,C,Analysis,6.0,P6,1.1933948630685225
5362,b0eea11d8aa104e7,No AI,C,Analysis,2.0,P6,-0.6140533738497499
5363,d8bb952342c588bb,Vincent,B,Analysis,5.0,P6,-0.44988990807976836
5364,bf1a26353df9965e,Vincent,B,Analysis,3.0,P6,-0.25378466253108667
5365,09c545b24ffb476e,GPT 01,A,Analysis,4.0,P6,0.7505164853473411
5366,a40efe211e46e49a,GPT 01,A,Analysis,4.0,P6,0.06348153638714865
5367,7384d11c263ac7d9,GPT 01,A,Analysis,5.0,P6,0.25960200071382916
5368,9e2e00fa7c285ff5,No AI,C,Analysis,3.0,P6,-0.8899831386873962
5369,eab55a7284651fe8,No AI,C,Analysis,4.0,P6,0.5364493532610568
5370,fc7f934bbaf5bcc5,No AI,C,Analysis,1.0,P6,-0.14219182053103688
5371,eb6be2f6ae0e29b1,No AI,C,Analysis,2.0,P6,-0.12761624243804898
5372,98bd1346a5fce77b,Vincent,B,Analysis,3.0,P6,0.6546201325932769
5373,c1f9916910cd4128,No AI,C,Organization,4.0,P6,-0.13134398853872298
5374,7316aefcd59a0b74,GPT 01,A,Organization,7.0,P6,-0.6013533673255389
5375,1167a8417b14a001,GPT 01,A,Organization,5.0,P6,0.9133368818027643
5376,5eb1b92aee244e2a,GPT 01,A,Organization,4.0,P6,0.18435513761480438
5377,065a189f3e847a38,GPT 01,A,Organization,4.0,P6,0.3903489769316162
5378,865d47f31de717c9,No AI,C,Organization,4.0,P6,-0.18591855481000075
5379,1777a66aff697497,No AI,C,Organization,4.0,P6,-0.1821908087093267
5380,6ec4e59da50d8f3a,Vincent,B,Organization,6.0,P6,-0.25312636184743775
5381,4fdc1cc6f372410e,GPT 01,A,Organization,7.0,P6,0.3570489090603589
5382,ddbc5bb6018f9e0f,No AI,C,Organization,2.0,P6,-0.7374426781755852
5383,1bcba07e11b7af99,Vincent,B,Organization,6.0,P6,0.6579116360115216
5384,4c56c0d8e61ed412,No AI,C,Organization,6.0,P6,1.1571236209909068
5385,3d53c1b0295b9a26,GPT 01,A,Organization,6.0,P6,-0.06726543983063839
5386,544af5e3f23bd87a,Vincent,B,Organization,7.0,P6,0.8347211699773922
5387,ad4e0a23d55a9bc2,No AI,C,Organization,2.0,P6,-0.24015771477157025
5388,9109b13b11fd7782,GPT 01,A,Organization,2.0,P6,0.18312848998118322
5389,6a370e860ed24357,No AI,C,Organization,6.0,P6,0.9611918325098401
5390,13b6a1020ad46272,Vincent,B,Organization,3.0,P6,-1.9769230803276874
5391,7c4f2cdf9a7ba025,Vincent,B,Organization,2.0,P6,-1.7038091711750942
5392,e0586dd6ba414274,GPT 01,A,Organization,5.0,P6,0.06348153638714865
5393,7e107a9c0ebdc482,No AI,C,Organization,7.0,P6,1.6398330063019337
5394,2bfdab79d93e7bce,Vincent,B,Organization,4.0,P6,-0.7960626767343792
5395,889b30f2a988ff0a,Vincent,B,Organization,6.0,P6,0.02064584798880434
5396,efbfc0f029c0ac5f,No AI,C,Organization,2.0,P6,-0.11304066434506099
5397,1532b47abfa256d4,Vincent,B,Organization,2.0,P6,-0.7069996090677951
5398,824bb66524753233,No AI,C,Organization,1.0,P6,-1.4198115980683528
5399,f89651d646f1ab95,GPT 01,A,Organization,6.0,P6,0.5210959531494033
5400,02a6298460b477ce,Vincent,B,Organization,2.0,P6,0.47254419315821483
5401,3b79cd5d4dc9545c,No AI,C,Organization,1.0,P6,-0.26558112485687213
5402,81703482b559611e,Vincent,B,Organization,1.0,P6,0.017354344570559593
5403,8b3794f02b5e4db5,No AI,C,Organization,3.0,P6,-0.3272757770197897
5404,79d436c6314eda33,GPT 01,A,Organization,4.0,P6,-0.35095943751371733
5405,9be12b158467797d,No AI,C,Organization,3.0,P6,-0.16761523061633873
5406,820ef4cb24626154,Vincent,B,Organization,2.0,P6,0.5635821628757459
5407,b342e13cf1dcabea,No AI,C,Organization,5.0,P6,-0.4181215853686832
5408,bfd51df7115d0bee,Vincent,B,Organization,4.0,P6,0.4758356965764596
5409,8fd8eb1d02d74b73,GPT 01,A,Organization,6.0,P6,0.16215509236729947
5410,60f4a10cf0e76952,GPT 01,A,Organization,6.0,P6,0.8923634841888806
5411,f7b9fdfc04c988ab,GPT 01,A,Organization,5.0,P6,-0.8529739447709817
5412,446f96dc3003002c,GPT 01,A,Organization,7.0,P6,0.8479633936938707
5413,d2aff30970fe0d4c,No AI,C,Organization,5.0,P6,-0.38557808939174154
5414,7f1b0f735e644984,Vincent,B,Organization,5.0,P6,1.0174554100961033
5415,742df284c8614f30,No AI,C,Organization,5.0,P6,-1.1404894934397407
5416,9ee9f3b5b5934e01,Vincent,B,Organization,4.0,P6,-1.2512525253220346
5417,af90ee0cf16ffd33,No AI,C,Organization,2.0,P6,-0.3018523669344879
5418,ce5032424903d61d,Vincent,B,Organization,2.0,P6,-0.43586060196614884
5419,1d27419a27bc132a,Vincent,B,Organization,2.0,P6,-0.25180976048013987
5420,68c3cbbda9ab9909,Vincent,B,Organization,5.0,P6,-0.250493159112842
5421,475d59d3b81d4bac,GPT 01,A,Organization,5.0,P6,-0.524879856592893
5422,dd5b4506ccb8edff,Vincent,B,Organization,3.0,P6,0.29244315577409963
5423,2cd520fd07667404,Vincent,B,Organization,3.0,P6,0.8334045686100943
5424,e5515ac0c0f126c6,GPT 01,A,Organization,2.0,P6,-0.2300858362860616
5425,7eb33ecb29043786,Vincent,B,Organization,4.0,P6,0.7436832002598611
5426,7d228f6d656337bb,Vincent,B,Organization,3.0,P6,0.3828228248079817
5427,cdb181d570ee13d8,GPT 01,A,Organization,3.0,P6,0.24972862572369792
5428,e58dc153e9c0e8e4,No AI,C,Organization,4.0,P6,-0.7520182562685731
5429,f719e16be770c0b8,GPT 01,A,Organization,5.0,P6,0.04250813877326487
5430,43f61b7cd08cc6c4,No AI,C,Organization,7.0,P6,1.1679714529832208
5431,078cae7e345937f3,GPT 01,A,Organization,3.0,P6,0.5432959983969081
5432,8a1109561512c218,No AI,C,Organization,2.0,P6,-0.4289694173609971
5433,f418aa093c4203e9,GPT 01,A,Organization,3.0,P6,-0.8517472971373605
5434,2657ee4bf9f4af9e,Vincent,B,Organization,3.0,P6,0.6519869298586811
5435,aa1baebc4a1d7593,No AI,C,Organization,5.0,P6,0.4384834590205234
5436,191cebe1180b87c5,Vincent,B,Organization,4.0,P6,-1.2525691266893324
5437,66f7ab8e6000f22a,GPT 01,A,Organization,6.0,P6,-0.6124533899492913
5438,61cf76867144f7f2,No AI,C,Organization,4.0,P6,0.22424834634579466
5439,8a8a16cd60695e63,No AI,C,Organization,7.0,P6,0.8703460241609466
5440,8917388e20196b3b,GPT 01,A,Organization,6.0,P6,1.0231104604066676
5441,8b9bdb0a143ba05b,No AI,C,Organization,4.0,P6,-1.3255734499284935
5442,97fba5cb44daf59a,GPT 01,A,Organization,5.0,P6,-0.38425950538497466
5443,8873cf8f31074e16,GPT 01,A,Organization,6.0,P6,-0.9837209209887687
5444,430c3b797887e240,GPT 01,A,Organization,5.0,P6,-2.8487053035426655
5445,33801e2d42ffddfc,GPT 01,A,Organization,2.0,P6,0.06348153638714865
5446,7dd7e803832f1b53,Vincent,B,Organization,1.0,P6,0.01801264525420855
5447,8e8ec402ff41e278,GPT 01,A,Organization,6.0,P6,0.3903489769316162
5448,29041031c3d5738c,No AI,C,Organization,1.0,P6,-1.045915938990173
5449,1f60b1ad89313d0d,Vincent,B,Organization,4.0,P6,1.5617083263503426
5450,421124a6a4ec2792,Vincent,B,Organization,3.0,P6,-1.5243664344746277
5451,26f3d54698dd2636,Vincent,B,Organization,3.0,P6,-0.7023915042822525
5452,f3e93859c85d9caf,GPT 01,A,Organization,5.0,P6,-0.8739473423848654
5453,7fb6a95e77f2886e,GPT 01,A,Organization,6.0,P6,-0.0339653719593811
5454,069503ef9c782673,Vincent,B,Organization,5.0,P6,0.8353794706610411
5455,4145e4dd01e45431,GPT 01,A,Organization,4.0,P6,0.23740195546632428
5456,a6a04fd22939f38a,Vincent,B,Organization,2.0,P6,-1.4313535627061498
5457,237698639e9c4d30,GPT 01,A,Organization,5.0,P6,0.5864694412582967
5458,2da3540d563c6034,GPT 01,A,Organization,6.0,P6,0.7825899055849773
5459,f9afd8e31ee8a875,GPT 01,A,Organization,5.0,P6,-0.44963299349386815
5460,e08dd06e4e008462,No AI,C,Organization,2.0,P6,-0.06592159027513134
5461,5e4dc1276a5cbfd1,No AI,C,Organization,1.0,P6,-0.07676942226744521
5462,de22252a67fcc399,No AI,C,Organization,6.0,P6,1.3567831555726477
5463,c93c749489f4cc74,GPT 01,A,Organization,3.0,P6,0.7061163948523312
5464,63f3737ed386432b,Vincent,B,Organization,1.0,P6,1.3776574848643337
5465,22357cb4b713c556,GPT 01,A,Organization,5.0,P6,-0.2535125291671876
5466,632e8584adc40b35,No AI,C,Organization,7.0,P6,0.18797710426817896
5467,b066caa360c869a0,GPT 01,A,Organization,5.0,P6,-0.3287593922662124
5468,eb817297c2e6d83a,No AI,C,Organization,6.0,P6,1.0337343166650717
5469,17a215d736ecc60d,Vincent,B,Organization,7.0,P6,1.0167971094124544
5470,69d5d27764fbbaac,Vincent,B,Organization,3.0,P6,0.8347211699773922
5471,3088c17c41bb79cf,GPT 01,A,Organization,4.0,P6,-1.0046943186026525
5472,8c09cd568a2f07d6,Vincent,B,Organization,1.0,P6,-1.164164359706397
5473,8944194b2121b319,Vincent,B,Organization,2.0,P6,-0.3487724363505114
5474,75bfae39ea7d8d5b,Vincent,B,Organization,4.0,P6,0.6533035312259791
5475,17ca821110ac1fa2,No AI,C,Organization,6.0,P6,0.24967175643109654
5476,422317341c3e815e,Vincent,B,Organization,3.0,P6,-0.5229487675817861
5477,e74d00befb08510a,Vincent,B,Organization,5.0,P6,-0.3428477301976709
5478,d64f01781e54567f,Vincent,B,Organization,6.0,P6,0.38216452412433277
5479,0fa325208d547822,Vincent,B,Organization,5.0,P6,0.6519869298586811
5480,d1082f98da60718d,Vincent,B,Organization,2.0,P6,-0.7056830077004972
5481,f91d96f422d5707e,GPT 01,A,Organization,5.0,P6,-0.35095943751371733
5482,05c223da1342eb22,Vincent,B,Organization,4.0,P6,0.3801896220733859
5483,15947270bb099c07,GPT 01,A,Organization,6.0,P6,0.7825899055849773
5484,eb0657499c70202f,GPT 01,A,Organization,7.0,P6,0.4988959079018984
5485,0534f6d47f4a21f6,No AI,C,Organization,6.0,P6,0.8811938561532605
5486,11d471df43205dfb,No AI,C,Organization,3.0,P6,-0.5523587216868323
5487,e0a9f0ffff131843,No AI,C,Organization,6.0,P6,1.1933948630685225
5488,b0eea11d8aa104e7,No AI,C,Organization,2.0,P6,-0.6140533738497499
5489,d8bb952342c588bb,Vincent,B,Organization,4.0,P6,-0.44988990807976836
5490,bf1a26353df9965e,Vincent,B,Organization,3.0,P6,-0.25378466253108667
5491,09c545b24ffb476e,GPT 01,A,Organization,5.0,P6,0.7505164853473411
5492,a40efe211e46e49a,GPT 01,A,Organization,5.0,P6,0.06348153638714865
5493,7384d11c263ac7d9,GPT 01,A,Organization,7.0,P6,0.25960200071382916
5494,9e2e00fa7c285ff5,No AI,C,Organization,5.0,P6,-0.8899831386873962
5495,eab55a7284651fe8,No AI,C,Organization,6.0,P6,0.5364493532610568
5496,fc7f934bbaf5bcc5,No AI,C,Organization,3.0,P6,-0.14219182053103688
5497,eb6be2f6ae0e29b1,No AI,C,Organization,1.0,P6,-0.12761624243804898
5498,98bd1346a5fce77b,Vincent,B,Organization,2.0,P6,0.6546201325932769
5499,c1f9916910cd4128,No AI,C,Clarity,5.0,P6,-0.13134398853872298
5500,7316aefcd59a0b74,GPT 01,A,Clarity,7.0,P6,-0.6013533673255389
5501,1167a8417b14a001,GPT 01,A,Clarity,5.0,P6,0.9133368818027643
5502,5eb1b92aee244e2a,GPT 01,A,Clarity,3.0,P6,0.18435513761480438
5503,065a189f3e847a38,GPT 01,A,Clarity,5.0,P6,0.3903489769316162
5504,865d47f31de717c9,No AI,C,Clarity,5.0,P6,-0.18591855481000075
5505,1777a66aff697497,No AI,C,Clarity,5.0,P6,-0.1821908087093267
5506,6ec4e59da50d8f3a,Vincent,B,Clarity,6.0,P6,-0.25312636184743775
5507,4fdc1cc6f372410e,GPT 01,A,Clarity,5.0,P6,0.3570489090603589
5508,ddbc5bb6018f9e0f,No AI,C,Clarity,4.0,P6,-0.7374426781755852
5509,1bcba07e11b7af99,Vincent,B,Clarity,6.0,P6,0.6579116360115216
5510,4c56c0d8e61ed412,No AI,C,Clarity,6.0,P6,1.1571236209909068
5511,3d53c1b0295b9a26,GPT 01,A,Clarity,6.0,P6,-0.06726543983063839
5512,544af5e3f23bd87a,Vincent,B,Clarity,6.0,P6,0.8347211699773922
5513,ad4e0a23d55a9bc2,No AI,C,Clarity,5.0,P6,-0.24015771477157025
5514,9109b13b11fd7782,GPT 01,A,Clarity,2.0,P6,0.18312848998118322
5515,6a370e860ed24357,No AI,C,Clarity,5.0,P6,0.9611918325098401
5516,13b6a1020ad46272,Vincent,B,Clarity,4.0,P6,-1.9769230803276874
5517,7c4f2cdf9a7ba025,Vincent,B,Clarity,3.0,P6,-1.7038091711750942
5518,e0586dd6ba414274,GPT 01,A,Clarity,5.0,P6,0.06348153638714865
5519,7e107a9c0ebdc482,No AI,C,Clarity,7.0,P6,1.6398330063019337
5520,2bfdab79d93e7bce,Vincent,B,Clarity,6.0,P6,-0.7960626767343792
5521,889b30f2a988ff0a,Vincent,B,Clarity,7.0,P6,0.02064584798880434
5522,efbfc0f029c0ac5f,No AI,C,Clarity,2.0,P6,-0.11304066434506099
5523,1532b47abfa256d4,Vincent,B,Clarity,4.0,P6,-0.7069996090677951
5524,824bb66524753233,No AI,C,Clarity,3.0,P6,-1.4198115980683528
5525,f89651d646f1ab95,GPT 01,A,Clarity,6.0,P6,0.5210959531494033
5526,02a6298460b477ce,Vincent,B,Clarity,1.0,P6,0.47254419315821483
5527,3b79cd5d4dc9545c,No AI,C,Clarity,2.0,P6,-0.26558112485687213
5528,81703482b559611e,Vincent,B,Clarity,3.0,P6,0.017354344570559593
5529,8b3794f02b5e4db5,No AI,C,Clarity,3.0,P6,-0.3272757770197897
5530,79d436c6314eda33,GPT 01,A,Clarity,5.0,P6,-0.35095943751371733
5531,9be12b158467797d,No AI,C,Clarity,3.0,P6,-0.16761523061633873
5532,820ef4cb24626154,Vincent,B,Clarity,5.0,P6,0.5635821628757459
5533,b342e13cf1dcabea,No AI,C,Clarity,5.0,P6,-0.4181215853686832
5534,bfd51df7115d0bee,Vincent,B,Clarity,6.0,P6,0.4758356965764596
5535,8fd8eb1d02d74b73,GPT 01,A,Clarity,5.0,P6,0.16215509236729947
5536,60f4a10cf0e76952,GPT 01,A,Clarity,6.0,P6,0.8923634841888806
5537,f7b9fdfc04c988ab,GPT 01,A,Clarity,6.0,P6,-0.8529739447709817
5538,446f96dc3003002c,GPT 01,A,Clarity,7.0,P6,0.8479633936938707
5539,d2aff30970fe0d4c,No AI,C,Clarity,6.0,P6,-0.38557808939174154
5540,7f1b0f735e644984,Vincent,B,Clarity,6.0,P6,1.0174554100961033
5541,742df284c8614f30,No AI,C,Clarity,3.0,P6,-1.1404894934397407
5542,9ee9f3b5b5934e01,Vincent,B,Clarity,5.0,P6,-1.2512525253220346
5543,af90ee0cf16ffd33,No AI,C,Clarity,5.0,P6,-0.3018523669344879
5544,ce5032424903d61d,Vincent,B,Clarity,3.0,P6,-0.43586060196614884
5545,1d27419a27bc132a,Vincent,B,Clarity,5.0,P6,-0.25180976048013987
5546,68c3cbbda9ab9909,Vincent,B,Clarity,4.0,P6,-0.250493159112842
5547,475d59d3b81d4bac,GPT 01,A,Clarity,7.0,P6,-0.524879856592893
5548,dd5b4506ccb8edff,Vincent,B,Clarity,4.0,P6,0.29244315577409963
5549,2cd520fd07667404,Vincent,B,Clarity,5.0,P6,0.8334045686100943
5550,e5515ac0c0f126c6,GPT 01,A,Clarity,4.0,P6,-0.2300858362860616
5551,7eb33ecb29043786,Vincent,B,Clarity,5.0,P6,0.7436832002598611
5552,7d228f6d656337bb,Vincent,B,Clarity,4.0,P6,0.3828228248079817
5553,cdb181d570ee13d8,GPT 01,A,Clarity,4.0,P6,0.24972862572369792
5554,e58dc153e9c0e8e4,No AI,C,Clarity,3.0,P6,-0.7520182562685731
5555,f719e16be770c0b8,GPT 01,A,Clarity,4.0,P6,0.04250813877326487
5556,43f61b7cd08cc6c4,No AI,C,Clarity,6.0,P6,1.1679714529832208
5557,078cae7e345937f3,GPT 01,A,Clarity,4.0,P6,0.5432959983969081
5558,8a1109561512c218,No AI,C,Clarity,4.0,P6,-0.4289694173609971
5559,f418aa093c4203e9,GPT 01,A,Clarity,4.0,P6,-0.8517472971373605
5560,2657ee4bf9f4af9e,Vincent,B,Clarity,4.0,P6,0.6519869298586811
5561,aa1baebc4a1d7593,No AI,C,Clarity,6.0,P6,0.4384834590205234
5562,191cebe1180b87c5,Vincent,B,Clarity,3.0,P6,-1.2525691266893324
5563,66f7ab8e6000f22a,GPT 01,A,Clarity,6.0,P6,-0.6124533899492913
5564,61cf76867144f7f2,No AI,C,Clarity,6.0,P6,0.22424834634579466
5565,8a8a16cd60695e63,No AI,C,Clarity,6.0,P6,0.8703460241609466
5566,8917388e20196b3b,GPT 01,A,Clarity,6.0,P6,1.0231104604066676
5567,8b9bdb0a143ba05b,No AI,C,Clarity,5.0,P6,-1.3255734499284935
5568,97fba5cb44daf59a,GPT 01,A,Clarity,3.0,P6,-0.38425950538497466
5569,8873cf8f31074e16,GPT 01,A,Clarity,5.0,P6,-0.9837209209887687
5570,430c3b797887e240,GPT 01,A,Clarity,6.0,P6,-2.8487053035426655
5571,33801e2d42ffddfc,GPT 01,A,Clarity,4.0,P6,0.06348153638714865
5572,7dd7e803832f1b53,Vincent,B,Clarity,4.0,P6,0.01801264525420855
